0,66.58200000000001
0,110.57000000000001
0,168.369
0,214.744
0,270.52500000000003
0,311.86199999999997
0,354.225
0,397.588
0,444.069
0,485.97499999999997
0,527.033
0,574.057
0,618.7230000000001
0,663.879
0,701.821
0,738.908
0,780.015
0,823.024
0,862.8679999999999
0,910.259
0,956.514
0,1004.5509999999999
0,1054.587
0,1098.992
0,1155.748
0,1200.033
0,1253.626
0,1313.708
0,1372.8700000000001
0,1412.3490000000002
0,1455.0510000000002
0,1526.846
0,1570.029
0,1658.499
0,1701.457
0,1745.247
0,1784.808
0,1826.354
0,1869.3139999999999
0,1909.312
0,1948.944
0,1997.455
0,2048.7329999999997
0,2089.166
0,2135.305
0,2173.7929999999997
0,2212.6749999999997
0,2283.837
0,2322.02
0,2362.657
0,2411.187
0,2463.263
0,2511.9139999999998
0,2557.134
0,5637.523
0,5680.295
0,5718.242
0,5760.694
0,5805.884
0,5845.369
0,5888.526
0,9005.692
0,9074.298999999999
0,9111.886999999999
0,9156.582
0,9207.046
0,9247.833999999999
0,9335.164
0,12410.872
0,12457.02
0,12498.476
0,12537.051
0,12576.259
0,12625.330999999998
0,12666.025
0,12712.696
0,12756.232
0,12811.094000000001
0,12863.028999999999
0,12901.084
0,12939.011
0,12975.429999999998
0,13013.298
0,13050.479
0,13106.868999999999
0,13167.994999999999
0,13218.596
0,13263.61
1,16350.182
1,16387.899
1,16432.277
1,16468.119000000002
1,16505.133
1,16543.471
1,16585.049000000003
1,16635.17
1,16683.506
1,16838.567000000003
1,16899.411
1,16947.745000000003
1,16988.876
